mutation,avg_fitness,min_fitness,max_fitness,std_fitness,avg_time,min_time,max_time,std_time
mutate_gene,22.5,15.0,30.0,8.660254037844387,7.420284390449524,7.356802225112915,7.483766555786133,0.07330289049166294
mutate_gene_GCFSA,1.5,1.0,2.0,0.5773502691896257,11.496058344841003,11.363195180892944,11.628921508789062,0.15341716694159432
