Run,mutation_rate,Generation,Fitness,Time (s)
32,0.005,23,-16,242.27323079109192
32,0.005,24,-15,242.27323079109192
32,0.005,25,-15,242.27323079109192
32,0.005,26,-15,242.27323079109192
32,0.005,27,-13,242.27323079109192
32,0.005,28,-13,242.27323079109192
32,0.005,29,-12,242.27323079109192
32,0.005,30,-12,242.27323079109192
32,0.005,31,-11,242.27323079109192
32,0.005,32,-11,242.27323079109192
32,0.005,33,-10,242.27323079109192
32,0.005,34,-10,242.27323079109192
32,0.005,35,-9,242.27323079109192
32,0.005,36,-8,242.27323079109192
32,0.005,37,-8,242.27323079109192
32,0.005,38,-8,242.27323079109192
32,0.005,39,-8,242.27323079109192
32,0.005,40,-7,242.27323079109192
32,0.005,41,-7,242.27323079109192
32,0.005,42,-6,242.27323079109192
32,0.005,43,-6,242.27323079109192
32,0.005,44,-6,242.27323079109192
32,0.005,45,-6,242.27323079109192
32,0.005,46,-6,242.27323079109192
32,0.005,47,-6,242.27323079109192
32,0.005,48,-5,242.27323079109192
32,0.005,49,-5,242.27323079109192
32,0.005,50,-5,242.27323079109192
32,0.005,51,-5,242.27323079109192
32,0.005,52,-5,242.27323079109192
32,0.005,53,-5,242.27323079109192
32,0.005,54,-5,242.27323079109192
32,0.005,55,-5,242.27323079109192
32,0.005,56,-5,242.27323079109192
32,0.005,57,-5,242.27323079109192
32,0.005,58,-5,242.27323079109192
32,0.005,59,-5,242.27323079109192
32,0.005,60,-5,242.27323079109192
32,0.005,61,-5,242.27323079109192
32,0.005,62,-5,242.27323079109192
32,0.005,63,-5,242.27323079109192
32,0.005,64,-4,242.27323079109192
32,0.005,65,-4,242.27323079109192
32,0.005,66,-4,242.27323079109192
32,0.005,67,-4,242.27323079109192
32,0.005,68,-4,242.27323079109192
32,0.005,69,-4,242.27323079109192
32,0.005,70,-4,242.27323079109192
32,0.005,71,-4,242.27323079109192
32,0.005,72,-4,242.27323079109192
32,0.005,73,-4,242.27323079109192
32,0.005,74,-4,242.27323079109192
32,0.005,75,-4,242.27323079109192
32,0.005,76,-4,242.27323079109192
32,0.005,77,-4,242.27323079109192
32,0.005,78,-4,242.27323079109192
32,0.005,79,-4,242.27323079109192
32,0.005,80,-4,242.27323079109192
32,0.005,81,-4,242.27323079109192
32,0.005,82,-4,242.27323079109192
32,0.005,83,-4,242.27323079109192
32,0.005,84,-4,242.27323079109192
32,0.005,85,-4,242.27323079109192
32,0.005,86,-4,242.27323079109192
32,0.005,87,-4,242.27323079109192
32,0.005,88,-4,242.27323079109192
32,0.005,89,-4,242.27323079109192
